iso3,year,pop,pop_15_64_pct,pop_65_plus_pct,IMR,urban,LA,PSR
MAR,2010,32467016.0,65.6330807492915,5.162106754161,28.2,58.018,446300.0,12.714398185660706
MDA,1990,2977912.0,63.874780169071,8.39430636770559,29.1,46.762,32870.0,7.609298180348622
MDA,1995,2953200.0,63.7854986995411,9.52790883806868,33.8,46.294,32860.0,6.6945958219800215
MDA,2000,2924668.0,66.4203601138285,10.1002569914071,27.9,44.589,32860.0,6.576105951594728
MDA,2005,2888985.0,70.0979161341686,10.5968570714764,18.0,42.775,32860.0,6.614972313144755
MDA,2010,2862354.0,71.8248376957931,10.6813851298936,15.3,42.62,32850.0,6.724299968810183
MDG,1990,12055639.0,51.1735379601197,2.92912304358151,91.1,23.566,581540.0,17.470600312354435
MDG,1995,14051275.0,51.8246617540166,2.84108015674449,79.1,25.796,581540.0,18.241182541432043
MDG,2000,16516338.0,51.7603993088541,2.79742095372473,65.5,27.121,581540.0,18.502899694068493
MDG,2005,19159707.0,52.0740179396798,2.74446531840141,54.2,28.814,581540.0,18.974194204797517
MDG,2010,22183340.0,53.3186987775804,2.66588794415341,46.2,31.938,581540.0,20.00035256339797
MDV,1990,224762.0,50.3227858801755,2.70908783513227,71.8,25.84,300.0,18.57554606667765
MDV,1995,256649.0,51.0814380730102,3.06975674949055,52.8,25.638,300.0,16.640223392777802
MDV,2000,282019.0,56.0431319221966,3.76092348551602,33.5,27.706,300.0,14.901428369396132
MDV,2005,306429.0,62.6667188810459,4.59404951881186,18.6,33.75,300.0,13.640845320546989
MDV,2010,360792.0,69.8917936096144,4.44383467482649,11.9,36.434,300.0,15.727811389010176
MEX,1990,82820170.0,56.8638068480178,4.0982082021807,37.8,71.419,1943950.0,13.875285013035688
MEX,1995,90862455.0,59.0813348543209,4.45788364653962,30.0,73.368,1943950.0,13.25322496924793
MEX,2000,98625552.0,60.6658176169194,5.01410425565983,23.7,74.722,1943950.0,12.099033949770972
MEX,2005,105811504.0,62.2531298676182,5.67757783690514,19.2,76.308,1943950.0,10.964733845296344
MEX,2010,113623895.0,64.1304656912175,6.09750132223508,16.2,77.815,1943950.0,10.517499267668883
MKD,1990,2063689.0,66.0046969275174,7.1277437812229,33.3,57.789,25220.0,9.26025106309209
MKD,1995,1998534.0,65.9462135745501,8.6890440693028,21.9,59.587,25220.0,7.589582127627712
MKD,2000,2026350.0,66.8209663130802,9.76010479996986,14.2,58.548,25220.0,6.846336968972563
MKD,2005,2005330.0,68.111832363427,10.6415833236235,12.2,57.532,25220.0,6.400535549275261
MKD,2010,1946298.0,69.0446769566733,11.6140833193192,9.2,57.089,25220.0,5.944909732292208
MLI,1990,9178830.0,49.4781851281699,3.69610288021458,124.2,23.322,1220190.0,13.386582227737504
MLI,1995,10185365.0,49.3968282237883,3.51275072062952,115.4,25.519,1220190.0,14.062150192922283
MLI,2000,11559290.0,50.1787069024695,3.2229962556958,102.8,28.356,1220190.0,15.56896220831526
MLI,2005,13538647.0,50.6221910275749,2.94041927009326,87.8,32.06,1220190.0,17.21597717116353
MLI,2010,15945198.0,50.0564151037823,2.81205037403737,77.3,35.999,1220190.0,17.800682223168838
MLT,1990,354170.0,66.142894419257,10.4765321765224,10.0,90.381,320.0,6.313433997509335
MLT,1995,377419.0,66.7648768233998,11.2462764871623,8.2,90.946,320.0,5.936620613908288
MLT,2000,390087.0,68.0473624326386,12.155565836032,6.7,92.368,320.0,5.59804153509086
MLT,2005,403834.0,69.1530402025552,13.4790398227037,6.1,93.645,320.0,5.130412930902975
MLT,2010,414508.0,69.7042828530902,15.096989119852,6.0,94.072,320.0,4.617098303490964
MMR,1990,39817251.0,59.32461837553,4.48642342879945,90.6,25.243,653540.0,13.223142959425264
MMR,1995,42605338.0,61.0146017503089,4.74963260178376,82.3,26.124,653540.0,12.84617292870072
MMR,2000,45290841.0,63.2024342405123,5.00086099085685,73.9,27.025,653540.0,12.638310554135831
MMR,2005,47438365.0,64.7949860835212,5.13423576044411,65.0,27.946,653360.0,12.620181290217271
MMR,2010,49024382.0,66.5104681992728,5.24473414065679,54.2,28.885,653260.0,12.681380297942766
MNE,1990,7897937.0,69.3906695380105,11.28836610497,24.6,50.393,13450.0,6.147095947522417
MNE,1995,7628264.0,68.2941736300144,13.7103156608966,16.9,51.651,13450.0,4.981225474246173
MNE,2000,7516346.0,67.531103446434,16.0681726957932,10.9,52.769,13450.0,4.202786758952017
MNE,2005,7440769.0,67.4780508581026,17.3287763990899,7.8,53.883,13450.0,3.89398820228568
MNE,2010,7291436.0,68.1630051497022,17.3759538185157,6.6,54.993,13450.0,3.9228353080144673
MNG,1990,2098710.0,54.8137312038607,3.83378065009112,73.5,57.033,1547438.742,14.2975658251491
MNG,1995,2224945.0,57.542251516131,3.50102645228549,62.5,56.805,1547438.742,16.435823122263784
MNG,2000,2388299.0,61.395020817194,3.42665024425888,47.4,57.133,1547438.742,17.91692073623714
MNG,2005,2536407.0,66.5329607120998,3.60163466500953,31.5,62.494,1554444.091,18.472989878312312
MNG,2010,2738622.0,68.2617854028453,3.79947011768747,20.8,67.567,1557292.418,17.966132983931068
MOZ,1990,13094537.0,51.3128166086673,3.01844971755969,146.7,25.0,786380.0,16.9997254915851
MOZ,1995,15960530.0,52.1049192008323,2.85766208445653,135.3,27.495,786380.0,18.23340817105099
MOZ,2000,18129653.0,52.2416907880612,2.70113285403567,106.1,29.098,786380.0,19.340659497739505
MOZ,2005,20304569.0,51.987311328795,2.66629890050855,80.2,29.999,786380.0,19.49793075295472
MOZ,2010,22999235.0,51.5394381595736,2.70217900725828,63.5,31.83,786380.0,19.07328789881586
MRT,1990,1951878.0,51.5267859978954,3.07537151399831,72.7,39.323,1030700.0,16.754654116863136
MRT,1995,2312017.0,52.5909627827131,3.05475695031654,72.8,38.705,1030700.0,17.216087445930363
MRT,2000,2613441.0,52.7032841561596,3.08267852944097,67.6,38.091,1030700.0,17.096587805967914
MRT,2005,2939059.0,52.6574751744479,3.13624243954314,51.8,42.111,1030700.0,16.7899887172366
MRT,2010,3390965.0,52.5898310053084,3.54540721378829,42.4,46.588,1030700.0,14.833227280856075
MTQ,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
MTQ,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
MTQ,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
MTQ,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
MTQ,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
MUS,1990,1058775.0,64.911087777261,5.32362249299487,19.9,43.9,2030.0,12.19302981431812
MUS,1995,1122457.0,66.6395360316532,5.85008628490357,19.4,43.284,2030.0,11.391205665396718
MUS,2000,1186873.0,68.2998548858587,6.11764396444765,16.6,42.67,2030.0,11.164405003426078
MUS,2005,1228254.0,69.5826091798141,6.50179165854687,13.6,42.112,2030.0,10.702066881571778
MUS,2010,1250400.0,71.7171736858579,7.18822149520215,13.0,41.555,2030.0,9.977040041646775
MWI,1990,9545852.0,50.7145040589358,3.87328967597654,133.1,11.56,94280.0,13.093393033184274
MWI,1995,10150117.0,50.5656141697677,3.28909509121915,115.1,13.263,94280.0,15.37371610348451
MWI,2000,11315942.0,50.5197402036879,3.31076281585749,100.2,14.61,94280.0,15.25924477637437
MWI,2005,12840031.0,50.0246825718457,3.93747865805469,65.1,15.054,94280.0,12.7047501500771
MWI,2010,14826463.0,50.1759691438208,3.59881517257353,53.6,15.544,94280.0,13.942357897735471
MYS,1990,17833171.0,59.2094025229725,3.56724835981217,12.7,49.794,328550.0,16.598060059403913
MYS,1995,20330599.0,60.5610356232258,3.69294342220176,10.2,55.688,328550.0,16.39912359857354
MYS,2000,22967816.0,61.9554162224219,3.87644389000678,7.7,61.977,328550.0,15.982539146803836
MYS,2005,25836071.0,64.314586294592,4.33032552956048,6.5,66.594,328550.0,14.852136601637849
MYS,2010,28655776.0,67.1104759628482,4.94869856344671,6.5,70.912,328550.0,13.561237384421844
MYT,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
MYT,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
MYT,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
MYT,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
MYT,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
NAM,1990,1369303.0,54.2333414274786,3.47582071894267,56.1,27.656,823290.0,15.603031862925356
NAM,1995,1602170.0,54.6372249395429,3.26728647169574,50.8,29.813,823290.0,16.722508238215752
NAM,2000,1818647.0,55.3331680089649,3.14494786508872,45.9,32.373,823290.0,17.594303747672438
NAM,2005,1966582.0,57.4180373404306,3.20329973611569,38.4,36.632,823290.0,17.924653348255042
NAM,2010,2109811.0,59.7585185968124,3.41838757556662,42.7,41.616,823290.0,17.481493036057223
NCL,1990,176456.0,62.6575463571655,4.2568685678016,27.3,59.577,18280.0,14.719163948612138
NCL,1995,200379.0,64.4941947364612,4.67140935779038,22.8,60.288,18280.0,13.806153517440302
NCL,2000,223098.0,64.8710432186752,5.37252687159903,19.2,61.919,18280.0,12.07458701818788
NCL,2005,244381.0,65.5609478641957,6.3067505247953,16.4,63.965,18280.0,10.395360908353611
NCL,2010,261582.0,66.5005619652728,7.65132921990045,14.3,67.102,18280.0,8.691373754028325
NER,1990,8286059.0,51.0325565487431,2.14243573800068,146.6,15.368,1266700.0,23.819877368348354
NER,1995,9714529.0,51.1285493680934,2.20840362967693,128.4,15.773,1266700.0,23.151813681619902
NER,2000,11509630.0,50.4281110687311,2.25173181066637,107.7,16.186,1266700.0,22.39525632220276
NER,2005,13756192.0,49.2218540284206,2.29755088826729,84.8,16.242,1266700.0,21.42361863660026
NER,2010,16548835.0,48.2256983112617,2.39305070094211,70.9,16.221,1266700.0,20.152393048871023
NGA,1990,97120925.0,51.5318480543714,3.13671744786203,105.5,29.68,910770.0,16.428591006657367
NGA,1995,110819428.0,52.5059346994644,3.09207650846204,105.4,32.205,910770.0,16.980800622420624
NGA,2000,126382494.0,53.2253628417872,3.03726044526388,97.1,34.84,910770.0,17.52413525313037
NGA,2005,145017253.0,52.99378842532,3.01410100833278,83.7,39.074,910770.0,17.5819550435813
NGA,2010,166642886.0,52.5665654655266,3.01437051148517,74.0,43.48,910770.0,17.438654360915717
NIC,1990,4162559.0,51.1231912868983,2.81238055724856,52.9,53.075,120340.0,18.177906668830666
NIC,1995,4642931.0,53.316008788414,2.96724202879603,41.0,54.437,120340.0,17.96820356108503
NIC,2000,5022633.0,56.1654359212154,3.52717354352055,30.8,55.185,120340.0,15.923638354679715
NIC,2005,5342105.0,59.0079417188597,4.1942076958233,23.6,55.935,120340.0,14.068912652471008
NIC,2010,5737450.0,61.3913062423202,4.39405136428204,18.5,56.917,120340.0,13.971458490756888
NLD,1990,14951510.0,68.8790169143812,12.7627907032443,6.8,68.684,33760.0,5.396861745673864
NLD,1995,15459006.0,68.2690126088718,13.1472163646301,5.7,72.809,33760.0,5.192659093413541
NLD,2000,15925513.0,67.7508029184944,13.4807797576145,5.1,76.795,33760.0,5.025733239223492
NLD,2005,16319868.0,67.4906274919211,14.0184905479326,4.4,82.63,33760.0,4.814400470660829
NLD,2010,16615394.0,67.1415432435357,15.2790715770186,3.8,87.134,33730.0,4.39434705866055
NOR,1990,4241473.0,64.747121820316,16.3133766260252,7.0,71.956,365244.0,3.968958928896612
NOR,1995,4359184.0,64.5822859296041,15.9349895646758,4.6,73.787,365244.0,4.052860258708179
NOR,2000,4490967.0,64.8302432470167,15.1610925017374,3.9,76.02,365244.0,4.27609311397496
NOR,2005,4623291.0,65.6503589347809,14.7079766841642,3.3,77.675,365244.0,4.463588727704837
NOR,2010,4889252.0,66.208370677838,14.9802767836288,2.7,79.102,365244.0,4.419702762114104
NPL,1990,19524573.0,54.8204101569852,3.6450989222658,101.2,8.854,143000.0,15.039484888083292
NPL,1995,22245439.0,54.9055089450022,3.68567911831275,79.7,10.883,143000.0,14.89698565243985
NPL,2000,24546509.0,55.2350173297555,3.81572385710734,61.8,13.397,143350.0,14.47563277590758
NPL,2005,26309458.0,56.7032623781151,4.12050487699138,48.8,15.149,143350.0,13.76124141843449
NPL,2010,27341952.0,59.2687171847,4.73049428346421,40.2,16.768,143350.0,12.529074898553024
NZL,1990,3329800.0,65.6958971038527,11.0415476577199,9.1,84.742,263310.0,5.949881225021948
NZL,1995,3673400.0,65.4313317023314,11.5032854769116,7.1,85.553,263310.0,5.688055976152163
NZL,2000,3857700.0,65.4804677758612,11.7580764490843,6.0,86.021,263310.0,5.568977890168482
NZL,2005,4133900.0,66.4435231238452,12.0218553465394,5.5,86.341,263310.0,5.526894244570292
NZL,2010,4350700.0,66.1540207791557,12.9832174904356,5.2,86.16,263310.0,5.095348732152847
OMN,1990,1763954.0,54.1384582591156,2.45304015864359,31.3,66.102,309500.0,22.06994372609517
OMN,1995,2120528.0,57.9006874468735,2.43361616390261,19.5,71.669,309500.0,23.7920376704034
OMN,2000,2282131.0,60.8799492930184,2.53342105833954,13.3,71.569,309500.0,24.03072678843226
OMN,2005,2459802.0,65.388982527862,2.55721801998697,10.4,72.4,309500.0,25.57035888875645
OMN,2010,2757446.0,69.4829381971578,2.65354244471152,9.5,75.161,309500.0,26.18497334973349
PAK,1990,116155576.0,52.5341219951421,3.40581841718903,112.7,30.576,770880.0,15.424815876854876
PAK,1995,134582253.0,52.0819520683756,3.44136384757952,101.7,31.836,770880.0,15.13410216853629
PAK,2000,154879127.0,53.2406046982709,3.47834412663736,89.1,32.982,770880.0,15.306307472728554
PAK,2005,175453212.0,55.096745806236,3.56645421924093,80.4,33.982,770880.0,15.448605931625435
PAK,2010,199239047.0,56.9682339928076,3.69129626483307,73.2,34.997,770880.0,15.43312427548642
PAN,1990,2455583.0,59.6344737685511,4.29311491405503,23.9,53.903,74340.0,13.890723859572583
PAN,1995,2724557.0,61.1847907751609,4.57208272757736,22.0,58.141,74340.0,13.382258025672536
PAN,2000,3010369.0,62.6781737850366,4.94600577969109,20.3,62.198,74340.0,12.672482923978963
PAN,2005,3313026.0,63.8295419096533,5.52102602289056,17.2,63.682,74340.0,11.561173891412857
PAN,2010,3628535.0,64.5249666876577,6.285098531501,14.7,65.14,74340.0,10.2663413094095
PER,1990,22014771.0,57.0074347580669,3.55846527864257,59.7,68.901,1280000.0,16.02023071581388
PER,1995,24348919.0,58.8631717079514,3.7525505752432,44.6,70.951,1280000.0,15.686176782343972
PER,2000,26598331.0,60.9745288153606,4.30714618898456,29.9,73.042,1280000.0,14.15659607080478
PER,2005,28101180.0,62.5305420887923,5.73387833297608,21.4,75.034,1280000.0,10.905453247790977
PER,2010,29086019.0,63.5297724392985,7.194093712273,16.8,76.43,1280000.0,8.83082358670388
PHL,1990,62854666.0,55.3594330183901,2.81573365757974,38.6,46.986,298170.0,19.6607491157293
PHL,1995,70546246.0,56.0690930036808,2.87174177114784,30.8,46.56,298170.0,19.52442018533926
PHL,2000,79625397.0,57.8245669531795,2.98848745457432,27.3,46.135,298170.0,19.349108146554368
PHL,2005,88015962.0,59.5749522090945,3.17798834703408,25.0,45.71,298170.0,18.74612040811729
PHL,2010,96337125.0,61.0521603172193,3.34135983402037,23.1,45.332,298170.0,18.271650869688138
PNG,1990,3896481.0,55.7137909454442,2.1558429459611,65.1,14.994,452860.0,25.84315849622633
PNG,1995,4644278.0,56.6012090576835,2.39392430857929,60.2,14.081,452860.0,23.64369201433705
PNG,2000,5537064.0,57.5065736558737,2.51492510425427,56.0,13.204,452860.0,22.8661177856132
PNG,2005,6535905.0,58.6185692723502,2.62947518362032,51.4,13.109,452860.0,22.292877923891584
PNG,2010,7633523.0,59.7970294973893,2.71175576467117,45.9,13.019,452860.0,22.05103803094168
POL,1990,38110782.0,64.9217622020286,10.1067100629857,15.2,61.27,306290.0,6.423629627982973
POL,1995,38594998.0,66.046521399495,11.1182614982687,12.5,61.493,306290.0,5.940364094672495
POL,2000,38258629.0,68.3136995026004,12.2441691813974,8.1,61.716,306290.0,5.579284187479996
POL,2005,38165445.0,70.2824706993916,13.2347926244254,6.5,61.452,306330.0,5.310432334971547
POL,2010,38042794.0,71.3558267076234,13.5707882889596,5.1,60.892,306280.0,5.258045825213729
PRI,1990,3537000.0,63.4290611141109,9.28900144815885,17.3,92.942,8870.0,6.828404696468534
PRI,1995,3683103.0,64.3065921088326,10.4923031688884,13.4,93.729,8870.0,6.1289300426920015
PRI,2000,3810605.0,64.7513324615616,11.56440935193,10.2,94.387,8870.0,5.599190627989588
PRI,2005,3821362.0,64.5444334899952,13.6435686164267,7.9,94.112,8870.0,4.730758887545333
PRI,2010,3724465.0,64.4107707581169,16.0459842641775,7.2,93.825,8870.0,4.014136477867132
PRK,1990,21112137.0,68.9814008165398,4.5052072299741,32.0,58.384,120410.0,15.311482312643005
PRK,1995,22669304.0,68.3837132446526,5.23818034374104,64.3,59.018,120410.0,13.05486042044399
PRK,2000,23665910.0,68.0319068236106,6.38613952275952,59.4,59.412,120410.0,10.653056761624477
PRK,2005,24396433.0,67.876743131327,8.24762562117942,26.3,59.805,120410.0,8.229852596245822
PRK,2010,24987258.0,68.5572128691109,9.79695711716433,22.9,60.377,120410.0,6.997806772982422
PRT,1990,9983218.0,66.0073142624213,13.5004981218324,11.5,47.915,91500.0,4.889250282971206
PRT,1995,10026176.0,67.2726659220641,14.9673977637303,7.5,51.109,91500.0,4.494613357913316
PRT,2000,10289898.0,67.4822473869891,16.1309006351084,5.5,54.399,91500.0,4.183414733837992
PRT,2005,10503330.0,66.8090387754691,17.2680626718468,3.7,57.522,91470.0,3.868936547490765
PRT,2010,10573100.0,66.2951498582996,18.5177045107792,3.0,60.567,91590.0,3.580095460520446
PRY,1990,4035747.0,54.7175337406515,3.76884331836915,37.7,48.694,397300.0,14.518389096718622
PRY,1995,4579806.0,54.9790269477601,3.94036384296233,32.1,52.131,397300.0,13.952779270867373
PRY,2000,5100868.0,57.0219715546452,3.99281063536637,28.7,55.331,397300.0,14.281161007129256
PRY,2005,5448097.0,59.7826360286904,4.37008555464413,25.8,57.633,397300.0,13.679969254871644
PRY,2010,5737971.0,62.4666312825011,4.98600420026485,22.7,59.261,397300.0,12.528395238652816
PSE,1990,1978248.0,48.7961340154376,2.08060336585998,39.0,67.709,6020.0,23.452876610755936
PSE,1995,2474666.0,49.1303221519326,2.11101548955435,31.5,70.216,6020.0,23.27331201264864
PSE,2000,2922153.0,50.269806784552,2.28416052135412,26.4,71.969,6020.0,22.008000888987667
PSE,2005,3320396.0,52.4083807825405,2.60979892480478,22.6,73.061,6020.0,20.081386456414755
PSE,2010,3786161.0,55.2025552939812,2.89589113836226,19.0,74.149,6020.0,19.062372394702795
PYF,1990,203776.0,60.0942699477123,3.13112650379214,19.0,57.852,3660.0,19.192539769610555
PYF,1995,222118.0,61.2827416058131,3.51074654012732,14.9,56.637,3660.0,17.455757886637592
PYF,2000,240337.0,63.7053387535003,4.2165792200119,9.9,56.047,3471.0,15.108298796131836
PYF,2005,259507.0,66.2952565735348,5.12280039228304,9.2,57.417,3471.0,12.941214081540563
PYF,2010,270580.0,67.8714243476975,6.21294995934659,8.0,60.317,3471.0,10.92418654452441
QAT,1990,440175.0,71.9488022391069,1.08479458761335,17.4,92.786,11610.0,66.32481675392668
QAT,1995,514325.0,72.6939192145044,1.2123657220629,12.8,94.998,11610.0,59.96038810039278
QAT,2000,644989.0,75.2804311391357,1.24381966204075,10.4,96.311,11610.0,60.52358990339659
QAT,2005,825408.0,76.3161226424524,1.15857924722031,8.7,97.396,11610.0,65.87043814702515
QAT,2010,1616832.0,85.249493997149,0.862464636843677,7.5,98.501,11610.0,98.84404572126311
REU,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
REU,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
REU,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
REU,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
REU,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
ROU,1990,23201835.0,66.1298248046058,10.6014225226062,24.6,53.217,229350.0,6.237825599686483
ROU,1995,22684270.0,67.4770540711439,12.0221546534045,22.2,53.769,229490.0,5.612725506906981
ROU,2000,22442971.0,67.8873399918621,13.4875679488788,18.1,53.004,229710.0,5.033327005222278
ROU,2005,21319685.0,69.0972764250877,14.916750094722,15.5,53.174,229980.0,4.632193741017114
ROU,2010,20246871.0,68.4129224247518,15.8399964683843,10.5,53.829,230050.0,4.318998590769889
RUS,1990,147969406.0,67.0939265650373,9.98846214054473,17.5,73.394,16376870.0,6.717142801462154
RUS,1995,148375787.0,66.9515268528412,11.8845433001939,17.7,73.372,16376870.0,5.633495975545721
RUS,2000,146596869.0,69.6547233461629,12.3296983445071,15.6,73.35,16376870.0,5.649345296204605
RUS,2005,143518814.0,71.0437679328566,13.7404731533261,11.0,73.463,16376870.0,5.170401858807848
RUS,2010,142849468.0,72.1279442275068,12.7006113070257,8.3,73.687,16376870.0,5.679092327438381
RWA,1990,7375307.0,48.7342221822088,2.28649465032439,86.4,5.416,24670.0,21.313945420906524
RWA,1995,5674118.0,45.7768766881478,1.84375791973308,125.7,9.837,24670.0,24.828029861303538
RWA,2000,8213931.0,51.4261351493052,2.14435707728474,107.9,14.926,24670.0,23.982076350093138
RWA,2005,9054528.0,54.3262553277211,2.59692719487973,63.9,16.912,24670.0,20.91943718516032
RWA,2010,10317553.0,54.8494417790031,2.73524145040779,42.2,16.934,24670.0,20.0528702030403
SAU,1990,10640691.0,55.0479078401914,1.9653752733434,40.5,76.583,2149690.0,28.008853365976563
SAU,1995,13289245.0,56.720024350518,2.05348761347992,27.8,78.67,2149690.0,27.621313115396905
SAU,2000,16177722.0,59.4837919702168,2.22837924894494,19.9,79.848,2149690.0,26.693747035375733
SAU,2005,20559890.0,64.5387645556469,2.30139606778052,14.6,80.979,2149690.0,28.043310518857574
SAU,2010,23978487.0,69.9787298856465,2.39668648987503,10.4,82.084,2149690.0,29.198115890950504
SDN,1990,22021481.0,51.0020636441769,2.86245740834727,84.4,28.61,1861484.0,17.817579921171493
SDN,1995,24672143.0,50.7231181888642,3.00029881879938,78.9,32.232,1861484.0,16.906022117210945
SDN,2000,27816745.0,51.2421699814657,2.91421952701906,70.8,32.495,1861484.0,17.58349688703138
SDN,2005,31262444.0,51.8838266752885,2.71830799150425,66.8,32.76,1861484.0,19.08680945553089
SDN,2010,35414399.0,52.800409618692,2.58663993441425,54.5,33.089,1861484.0,20.412740449957045
SEN,1990,7720523.0,50.3838470528486,2.99085955705332,72.9,38.896,192530.0,16.845942141960087
SEN,1995,8848101.0,51.7065695791673,3.14526246931404,75.6,39.606,192530.0,16.43950865265758
SEN,2000,9968260.0,52.8249714594122,3.22899884232554,73.8,40.32,192530.0,16.359551067961178
SEN,2005,11235472.0,53.6341463892216,3.42167645471414,53.5,41.714,192530.0,15.674815283989908
SEN,2010,12635413.0,53.7588147597081,3.56815022857386,41.5,43.773,192530.0,15.06629803005653
SGP,1990,3047132.0,73.000874130763,5.59965140046802,6.1,100.0,670.0,13.036681912852924
SGP,1995,3524506.0,73.7518233756869,5.83753310517289,4.0,100.0,670.0,12.634073682654105
SGP,2000,4027887.0,74.9595006003353,6.24975683013051,3.0,100.0,670.0,11.993986748244406
SGP,2005,4265762.0,75.7195468474042,7.04428055389378,2.3,100.0,689.0,10.749081651148838
SGP,2010,5076732.0,78.5292890663685,7.3372360210155,2.2,100.0,702.0,10.702843528740646
SLB,1990,331435.0,50.9327620800459,3.26247982258965,28.5,13.677,27990.0,15.611671136594842
SLB,1995,384733.0,52.4166728397709,3.30722435140168,25.1,14.664,27990.0,15.849143351147458
SLB,2000,440469.0,53.7212607470673,3.39365539913138,23.2,15.813,27990.0,15.829910355900449
SLB,2005,483080.0,55.0837800325205,3.4187883799905,22.3,17.832,27990.0,16.11207653416488
SLB,2010,532968.0,55.518248750394,3.47028339412498,21.1,20.048,27990.0,15.998188748614504
SLE,1990,4196828.0,53.130798649504,3.93684183187376,135.5,33.252,72180.0,13.49579203800934
SLE,1995,4179179.0,52.8802068540256,3.7500906278482,132.7,34.429,72180.0,14.10104770837718
SLE,2000,4423611.0,52.6194151543371,3.53924615667538,123.4,35.626,72180.0,14.867407584830318
SLE,2005,5501712.0,52.8060762898825,3.37882068537751,109.3,36.919,72180.0,15.628552446837691
SLE,2010,6222714.0,53.5129687785747,3.2842502483643,90.8,38.856,72180.0,16.29381585804142
SLV,1990,5399726.0,55.4521881802717,2.8020122871038,47.1,49.274,20720.0,19.79013027012379
SLV,1995,5762131.0,56.7576090128469,3.46010039168672,35.7,53.988,20720.0,16.403457295404905
SLV,2000,5943366.0,58.238159992166,4.66835628160877,26.5,58.912,20720.0,12.475088977591154
SLV,2005,6005578.0,58.9375626240774,6.1311922125724,20.1,61.648,20720.0,9.612740977720806
SLV,2010,6068249.0,61.2773914454243,6.71912056351671,15.6,65.452,20720.0,9.11985294297985
SOM,1990,7082811.0,49.928951236384,3.05893358873097,106.8,29.658,627340.0,16.32233907278044
SOM,1995,7285007.0,50.5555862883865,2.72554302281384,104.3,31.425,627340.0,18.54881242571365
SOM,2000,8838713.0,50.0417934149463,2.60195686860745,104.3,33.247,627340.0,19.23236853719575
SOM,2005,10644228.0,49.2879849999455,2.53413869000176,104.2,36.311,627340.0,19.449600447839444
SOM,2010,12261756.0,48.8821320175458,2.42614506331128,112.9,39.31,627340.0,20.148066476631
SRB,1990,7897937.0,69.3906695380105,11.28836610497,24.6,50.393,87460.0,6.147095947522417
SRB,1995,7628264.0,68.2941736300144,13.7103156608966,16.9,51.651,87460.0,4.981225474246173
SRB,2000,7516346.0,67.531103446434,16.0681726957932,10.9,52.769,87460.0,4.202786758952017
SRB,2005,7440769.0,67.4780508581026,17.3287763990899,7.8,53.883,87460.0,3.89398820228568
SRB,2010,7291436.0,68.1630051497022,17.3759538185157,6.6,54.993,87460.0,3.9228353080144673
SSD,1990,22021481.0,51.0020636441769,2.86245740834727,84.4,28.61,631930.0,17.817579921171493
SSD,1995,24672143.0,50.7231181888642,3.00029881879938,78.9,32.232,631930.0,16.906022117210945
SSD,2000,27816745.0,51.2421699814657,2.91421952701906,70.8,32.495,631930.0,17.58349688703138
SSD,2005,31262444.0,51.8838266752885,2.71830799150425,66.8,32.76,631930.0,19.08680945553089
SSD,2010,35414399.0,52.800409618692,2.58663993441425,54.5,33.089,631930.0,20.412740449957045
STP,1990,122980.0,50.7241014799154,4.20149617824036,65.0,43.648,960.0,12.072866266692476
STP,1995,134895.0,50.8473256977649,4.24589495533563,63.6,48.631,960.0,11.975643823657787
STP,2000,144018.0,52.9692365911324,4.23765002412884,50.7,53.424,960.0,12.499672292315273
STP,2005,161639.0,53.9484470070744,4.01789166633156,34.9,59.165,960.0,13.427053660789898
STP,2010,181802.0,54.2518784171791,3.69357872850684,23.2,64.952,960.0,14.688160833953814
SUR,1990,412493.0,59.4516263932071,3.12296587210677,37.4,65.706,160507.61,19.03691197019092
SUR,1995,429606.0,60.0560281467532,3.23459546025365,32.1,66.076,160507.61,18.566781807714445
SUR,2000,476643.0,62.552266581068,4.49445392043941,27.3,66.444,160507.61,13.917656669389649
SUR,2005,519313.0,63.4717053797087,5.61030208207967,23.7,66.682,160507.61,11.313420284880724
